repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(AUC)
10,0.6238410596026489,0.6055886366982189,0.740166751019274,0.5519425725621049,0.740166751019274,"[np.float64(0.7692147034252297), np.float64(0.7350464576074331), np.float64(0.7053435114503817), np.float64(0.7254578754578755), np.float64(0.7209645669291338), np.float64(0.7695094760312152), np.float64(0.7541703248463565), np.float64(0.6977671451355661), np.float64(0.7263993316624896), np.float64(0.7977941176470589)]"
10,0.6238410596026489,0.6055886366982189,0.740166751019274,0.5519425725621049,0.740166751019274,"[np.float64(0.7692147034252297), np.float64(0.7350464576074331), np.float64(0.7053435114503817), np.float64(0.7254578754578755), np.float64(0.7209645669291338), np.float64(0.7695094760312152), np.float64(0.7541703248463565), np.float64(0.6977671451355661), np.float64(0.7263993316624896), np.float64(0.7977941176470589)]"
